199.41	-184.72	-9.16	87.67	-123.46	-4.84
200.11	-185.73	-9.2	87.79	-123.82	-4.85
200.81	-186.74	-9.24	88.23	-124.19	-4.86
201.52	-187.76	-9.28	88.92	-124.57	-4.87
202.23	-188.77	-9.32	89.8	-124.95	-4.88
202.96	-189.8	-9.36	90.83	-125.34	-4.89
203.69	-190.82	-9.39	91.96	-125.73	-4.91
204.43	-191.85	-9.43	93	-126.12	-4.92
205.18	-192.88	-9.47	93.96	-126.51	-4.93
205.93	-193.92	-9.51	94.7	-126.89	-4.94
206.69	-194.95	-9.55	95.24	-127.26	-4.95
207.45	-195.99	-9.59	95.64	-127.63	-4.96
208.22	-197.04	-9.63	95.91	-127.99	-4.97
208.99	-198.08	-9.67	96.07	-128.35	-4.98
209.76	-199.13	-9.71	96.16	-128.71	-4.99
210.53	-200.19	-9.75	95.99	-129.06	-5
211.29	-201.24	-9.79	95.77	-129.41	-5.01
212.06	-202.3	-9.83	95.5	-129.54	-5.23
212.82	-203.35	-9.88	95.21	-129.52	-5.6
213.58	-204.41	-9.92	94.88	-129.37	-6.09
214.34	-205.47	-9.97	94.54	-129.12	-6.69
215.09	-206.52	-10.03	94.17	-128.8	-7.36
215.85	-207.57	-10.09	93.8	-128.43	-8.08
216.59	-208.62	-10.16	93.4	-128.02	-8.84
217.34	-209.66	-10.23	93	-127.57	-9.64
218.08	-210.7	-10.31	92.59	-127.1	-10.46
218.82	-211.73	-10.4	92.17	-126.6	-11.3
219.56	-212.77	-10.49	91.75	-126.1	-12.15
220.29	-213.79	-10.59	91.32	-125.58	-13.01
221.02	-214.82	-10.7	90.89	-125.06	-13.88
221.74	-215.84	-10.82	90.45	-124.52	-14.76
222.47	-216.85	-10.94	90.01	-123.98	-15.65
223.18	-217.86	-11.07	89.57	-123.43	-16.54
223.9	-218.87	-11.2	89.13	-122.88	-17.44
224.61	-219.87	-11.35	88.69	-122.32	-18.34
225.32	-220.87	-11.5	88.24	-121.76	-19.23
226.02	-221.86	-11.65	87.8	-121.2	-20.13
226.72	-222.85	-11.82	87.35	-120.64	-21.03
227.42	-223.83	-11.99	86.9	-120.07	-21.94
228.11	-224.81	-12.17	86.46	-119.51	-22.84
228.8	-225.79	-12.36	86.01	-118.96	-23.74
229.49	-226.76	-12.55	85.56	-118.4	-24.64
230.17	-227.72	-12.75	85.11	-117.85	-25.53
230.85	-228.68	-12.96	84.66	-117.29	-26.43
231.53	-229.64	-13.17	84.22	-116.73	-27.32
232.2	-230.59	-13.4	83.77	-116.16	-28.22
232.87	-231.54	-13.63	83.32	-115.6	-29.12
233.53	-232.49	-13.86	82.87	-115.03	-30.03
234.19	-233.42	-14.11	82.42	-114.47	-30.93
234.85	-234.36	-14.36	81.97	-114.06	-31.67
235.5	-235.29	-14.61	81.51	-113.79	-32.28
236.15	-236.22	-14.87	81.05	-113.63	-32.78
236.8	-237.15	-15.14	80.58	-113.56	-33.19
237.44	-238.08	-15.4	80.12	-113.56	-33.52
238.08	-239.01	-15.67	79.65	-113.62	-33.8
238.72	-239.94	-15.94	79.18	-113.73	-34.02
239.35	-240.87	-16.22	78.71	-113.89	-34.21
239.98	-241.81	-16.49	78.24	-114.07	-34.36
240.6	-242.74	-16.77	77.77	-114.28	-34.49
241.22	-243.68	-17.04	77.29	-114.51	-34.59
241.84	-244.61	-17.32	76.82	-114.76	-34.68
242.45	-245.56	-17.6	76.35	-115.03	-34.75
243.06	-246.5	-17.88	75.88	-115.31	-34.81
243.66	-247.44	-18.15	75.4	-115.6	-34.86
244.27	-248.39	-18.43	74.93	-115.89	-34.9
244.86	-249.34	-18.71	74.87	-116.21	-34.94
245.46	-250.29	-18.99	75.14	-116.54	-34.97
246.07	-251.24	-19.27	75.66	-116.89	-34.99
246.68	-252.2	-19.55	76.35	-117.24	-35.01
247.29	-253.16	-19.83	77.19	-117.6	-35.03
247.91	-254.13	-20.11	78.13	-117.97	-35.04
248.54	-255.09	-20.39	79.17	-118.34	-35.06
249.18	-256.06	-20.67	80.27	-118.72	-35.07
249.82	-257.03	-20.95	81.08	-119.09	-35.08
250.47	-258.01	-21.23	81.66	-119.45	-35.08
251.13	-258.99	-21.52	82.05	-119.8	-35.09
251.79	-259.97	-21.8	82.28	-120.15	-35.1
252.45	-260.95	-22.08	82.39	-120.5	-35.11
253.1	-261.94	-22.36	82.39	-120.85	-35.11
253.76	-262.93	-22.64	82.3	-121.19	-35.12
254.42	-263.92	-22.92	82.15	-121.53	-35.12
255.08	-264.91	-23.2	81.94	-121.65	-34.91
255.73	-265.91	-23.48	81.69	-121.61	-34.54
256.38	-266.9	-23.75	81.4	-121.45	-34.06
257.03	-267.89	-24.02	81.09	-121.19	-33.48
257.68	-268.88	-24.29	80.75	-120.87	-32.83
258.33	-269.87	-24.55	80.39	-120.49	-32.12
258.97	-270.85	-24.8	80.02	-120.07	-31.37
259.61	-271.83	-25.05	79.63	-119.6	-30.6
260.24	-272.81	-25.29	79.23	-119.11	-29.79
260.87	-273.78	-25.53	78.83	-118.6	-28.96
261.5	-274.74	-25.75	78.41	-118.08	-28.11
262.13	-275.71	-25.98	77.99	-117.56	-27.26
262.75	-276.67	-26.19	77.57	-117.02	-26.4
263.37	-277.62	-26.4	77.14	-116.47	-25.54
263.99	-278.57	-26.6	76.71	-115.91	-24.67
264.6	-279.52	-26.79	76.27	-115.36	-23.79
265.21	-280.46	-26.98	75.83	-114.96	-23.07
265.81	-281.4	-27.16	75.38	-114.69	-22.49
266.41	-282.34	-27.34	74.93	-114.53	-22.01
267.01	-283.28	-27.51	74.47	-114.45	-21.61
267.6	-284.21	-27.69	74.01	-114.45	-21.29
268.19	-285.15	-27.86	73.55	-114.5	-21.03
268.78	-286.09	-28.02	73.09	-114.6	-20.81
269.36	-287.02	-28.19	72.62	-114.74	-20.64
269.94	-287.96	-28.35	72.16	-114.91	-20.49
270.52	-288.91	-28.52	71.69	-115.11	-20.37
271.09	-289.85	-28.68	71.22	-115.33	-20.28
271.66	-290.79	-28.84	70.75	-115.57	-20.2
272.22	-291.74	-29	70.28	-115.82	-20.13
272.78	-292.69	-29.16	69.81	-116.08	-20.08
273.34	-293.64	-29.32	69.34	-116.35	-20.04
273.89	-294.59	-29.48	68.87	-116.63	-20
274.44	-295.55	-29.64	68.4	-116.92	-19.97
274.99	-296.5	-29.8	67.93	-117.21	-19.95
275.53	-297.46	-29.96	67.46	-117.5	-19.92
276.06	-298.43	-30.12	66.99	-117.8	-19.91
276.6	-299.39	-30.28	66.52	-118.1	-19.89
277.13	-300.36	-30.44	66.04	-118.41	-19.88
277.66	-301.33	-30.6	65.57	-118.72	-19.87
278.18	-302.3	-30.76	65.1	-119.02	-19.86
278.7	-303.27	-30.92	64.63	-119.33	-19.85
279.21	-304.25	-31.08	64.16	-119.64	-19.85
279.72	-305.23	-31.23	63.69	-119.96	-19.84
280.23	-306.21	-31.39	63.22	-120.27	-19.84
280.74	-307.2	-31.55	62.74	-120.58	-19.83
281.24	-308.18	-31.71	62.27	-120.9	-19.83
281.73	-309.17	-31.87	61.8	-121.21	-19.82
282.22	-310.16	-32.03	61.33	-121.53	-19.82
282.71	-311.16	-32.19	61.28	-121.85	-19.81
283.21	-312.16	-32.34	61.55	-122.19	-19.81
283.7	-313.16	-32.5	62.06	-122.54	-19.8
284.2	-314.16	-32.66	62.76	-122.89	-19.8
284.71	-315.16	-32.82	63.6	-123.24	-19.79
285.22	-316.17	-32.98	64.56	-123.6	-19.78
285.74	-317.18	-33.14	65.6	-123.96	-19.78
286.27	-318.2	-33.3	66.54	-124.32	-19.77
286.8	-319.21	-33.45	67.22	-124.67	-19.77
287.34	-320.23	-33.61	67.69	-125.01	-19.76
287.88	-321.26	-33.77	67.99	-125.35	-19.75
288.43	-322.28	-33.93	68.15	-125.68	-19.75
288.97	-323.31	-34.09	68.2	-126.01	-19.74
289.52	-324.34	-34.24	68.15	-126.34	-19.74
290.06	-325.37	-34.4	68.08	-126.66	-19.73
290.61	-326.41	-34.56	67.93	-126.98	-19.72
291.15	-327.45	-34.72	67.74	-127.3	-19.72
291.69	-328.49	-34.87	67.51	-127.62	-19.71
292.23	-329.53	-35.03	67.24	-127.94	-19.71
292.77	-330.58	-35.19	66.94	-128.25	-19.7
293.3	-331.62	-35.35	66.62	-128.56	-19.7
293.83	-332.67	-35.5	66.28	-128.87	-19.69
294.36	-333.73	-35.66	65.92	-129.18	-19.68
294.89	-334.78	-35.82	65.56	-129.49	-19.68
295.41	-335.84	-35.98	65.18	-129.8	-19.67
295.93	-336.9	-36.13	64.79	-130.11	-19.67
296.45	-337.96	-36.29	64.4	-130.41	-19.66
296.96	-339.03	-36.45	64	-130.72	-19.65
297.47	-340.1	-36.61	63.6	-131.02	-19.65
297.98	-341.17	-36.76	63.19	-131.33	-19.64
298.48	-342.24	-36.92	62.78	-131.63	-19.63
298.98	-343.32	-37.08	62.37	-131.93	-19.63
299.48	-344.39	-37.23	61.96	-131.82	-19.62
299.98	-345.47	-37.39	61.57	-131.38	-19.62
300.47	-346.54	-37.55	61.18	-130.7	-19.61
300.95	-347.6	-37.71	60.79	-129.83	-19.61
301.44	-348.65	-37.86	60.41	-128.81	-19.6
301.92	-349.7	-38.02	60.02	-127.68	-19.6
302.4	-350.74	-38.18	59.64	-126.47	-19.6
302.87	-351.77	-38.33	59.27	-125.19	-19.61
303.35	-352.78	-38.49	58.89	-123.86	-19.61
303.82	-353.79	-38.65	58.51	-122.5	-19.62
304.28	-354.79	-38.8	58.14	-121.1	-19.63
304.75	-355.77	-38.96	57.76	-119.68	-19.63
305.21	-356.74	-39.12	57.39	-118.23	-19.64
305.67	-357.7	-39.27	57.01	-116.78	-19.65
306.12	-358.65	-39.43	56.63	-115.33	-19.66
306.57	-359.59	-39.59	56.26	-113.86	-19.67
307.02	-360.52	-39.75	55.88	-112.71	-19.67
307.47	-361.44	-39.9	55.49	-111.83	-19.68
307.91	-362.35	-40.06	55.09	-111.16	-19.68
308.35	-363.26	-40.22	54.69	-110.66	-19.68
308.78	-364.16	-40.38	54.28	-110.31	-19.68
309.22	-365.07	-40.53	53.87	-110.07	-19.68
309.64	-365.97	-40.69	53.46	-109.94	-19.67
310.07	-366.87	-40.85	53.05	-109.88	-19.67
310.49	-367.77	-41.01	52.64	-109.88	-19.66
310.91	-368.67	-41.16	52.22	-109.94	-19.65
311.33	-369.57	-41.32	51.8	-110.04	-19.65
311.74	-370.47	-41.48	51.39	-110.18	-19.64
312.15	-371.37	-41.63	50.97	-110.34	-19.63
312.56	-372.28	-41.79	50.55	-110.53	-19.62
312.96	-373.18	-41.95	50.17	-110.74	-19.61
313.36	-374.09	-42.11	49.8	-110.97	-19.6
313.76	-375	-42.26	49.64	-111.22	-19.59
314.15	-375.91	-42.42	49.64	-111.48	-19.58
314.55	-376.83	-42.57	49.76	-111.75	-19.57
314.95	-377.74	-42.73	49.98	-112.03	-19.56
315.35	-378.66	-42.89	50.27	-112.32	-19.55
315.76	-379.58	-43.04	50.61	-112.62	-19.54
316.16	-380.51	-43.2	50.99	-112.92	-19.53
316.57	-381.43	-43.36	51.4	-113.23	-19.52
316.98	-382.36	-43.51	51.66	-113.53	-19.51
317.4	-383.29	-43.67	51.81	-113.84	-19.5
317.81	-384.22	-43.82	51.86	-114.14	-19.49
318.23	-385.16	-43.98	51.84	-114.44	-19.48
318.64	-386.1	-44.14	51.75	-114.74	-19.47
319.05	-387.04	-44.29	51.61	-115.04	-19.47
319.47	-387.98	-44.45	51.42	-115.34	-19.46
319.88	-388.92	-44.6	51.2	-115.64	-19.45
320.29	-389.87	-44.76	51.17	-115.95	-19.45
320.7	-390.82	-44.91	51.27	-116.26	-19.44
321.11	-391.77	-45.07	51.48	-116.57	-19.44
321.52	-392.73	-45.23	51.77	-116.88	-19.44
321.94	-393.68	-45.38	52.13	-117.2	-19.43
322.35	-394.64	-45.54	52.52	-117.51	-19.43
322.78	-395.61	-45.69	52.95	-117.83	-19.43
323.2	-396.57	-45.85	53.4	-118.15	-19.43
323.63	-397.54	-46	53.7	-118.46	-19.43
324.06	-398.51	-46.16	53.88	-118.77	-19.42
324.49	-399.48	-46.31	53.95	-119.08	-19.42
324.92	-400.46	-46.47	53.95	-119.38	-19.42
325.36	-401.43	-46.62	53.88	-119.68	-19.42
325.79	-402.41	-46.78	53.75	-119.98	-19.42
326.22	-403.4	-46.94	53.58	-120.28	-19.42
326.64	-404.38	-47.09	53.37	-120.57	-19.42
327.07	-405.37	-47.25	53.13	-120.87	-19.42
327.49	-406.36	-47.4	52.87	-121.16	-19.42
327.92	-407.35	-47.56	52.58	-121.45	-19.42
328.33	-408.34	-47.71	52.28	-121.74	-19.41
328.75	-409.34	-47.87	51.97	-122.03	-19.41
329.17	-410.33	-48.02	51.65	-122.32	-19.41
329.58	-411.34	-48.18	51.31	-122.61	-19.41
329.99	-412.34	-48.33	50.97	-122.9	-19.41
330.39	-413.34	-48.49	50.62	-123.18	-19.41
330.8	-414.35	-48.64	50.27	-123.47	-19.41
331.2	-415.36	-48.8	49.92	-123.76	-19.4
331.6	-416.37	-48.95	49.56	-124.04	-19.4
331.99	-417.39	-49.11	49.19	-124.33	-19.4
332.38	-418.4	-49.27	48.83	-124.61	-19.4
332.77	-419.42	-49.42	48.42	-124.89	-19.39
333.16	-420.45	-49.58	48.01	-125.18	-19.39
333.54	-421.47	-49.73	47.59	-125.46	-19.39
333.92	-422.49	-49.89	47.18	-125.74	-19.39
334.3	-423.52	-50.04	46.76	-126.02	-19.38
334.67	-424.55	-50.2	46.35	-126.31	-19.38
335.04	-425.58	-50.35	45.93	-126.59	-19.38
335.4	-426.62	-50.51	45.51	-126.87	-19.37
335.76	-427.66	-50.66	45.1	-127.15	-19.37
336.12	-428.7	-50.82	44.68	-127.43	-19.37
336.48	-429.74	-50.97	44.26	-127.71	-19.36
336.83	-430.78	-51.13	43.84	-127.99	-19.36
337.18	-431.83	-51.28	43.43	-128.27	-19.35
337.53	-432.88	-51.44	43.01	-128.56	-19.35
337.87	-433.93	-51.59	42.59	-128.84	-19.34
338.21	-434.98	-51.74	42.17	-129.12	-19.34
338.54	-436.03	-51.9	41.8	-129.4	-19.33
338.88	-437.09	-52.05	41.43	-129.68	-19.33
339.21	-438.15	-52.21	41.27	-129.97	-19.32
339.54	-439.21	-52.36	41.27	-130.26	-19.32
339.87	-440.28	-52.52	41.39	-130.56	-19.31
340.2	-441.34	-52.67	41.6	-130.85	-19.3
340.53	-442.41	-52.83	41.89	-131.15	-19.3
340.87	-443.48	-52.98	42.24	-131.46	-19.29
341.21	-444.56	-53.14	42.62	-131.76	-19.29
341.55	-445.63	-53.29	42.88	-132.06	-19.28
341.9	-446.71	-53.44	43.01	-132.35	-19.27
342.24	-447.79	-53.6	43.06	-132.65	-19.27
342.58	-448.88	-53.75	43.03	-132.94	-19.26
342.93	-449.96	-53.91	42.94	-133.23	-19.26
343.27	-451.05	-54.06	42.79	-133.51	-19.26
343.61	-452.14	-54.21	42.61	-133.8	-19.25
343.95	-453.23	-54.37	42.21	-134.08	-19.25
344.29	-454.33	-54.52	41.78	-134.36	-19.25
344.62	-455.42	-54.68	41.56	-134.22	-19.24
344.95	-456.52	-54.83	41.48	-133.76	-19.23
345.29	-457.61	-54.98	41.51	-133.06	-19.22
345.62	-458.69	-55.14	41.63	-132.18	-19.22
345.95	-459.76	-55.29	41.82	-131.15	-19.23
346.29	-460.83	-55.45	42.05	-130.01	-19.24
346.62	-461.88	-55.6	42.33	-128.78	-19.25
346.96	-462.93	-55.75	42.46	-127.5	-19.26
347.3	-463.96	-55.91	42.48	-126.15	-19.27
347.64	-464.99	-56.06	42.4	-124.77	-19.27
347.98	-466	-56.22	42.24	-123.35	-19.28
348.32	-467	-56.37	42.03	-121.91	-19.28
348.65	-468	-56.52	41.76	-120.45	-19.29
348.99	-468.97	-56.68	41.44	-118.97	-19.29
349.32	-469.94	-56.83	41.1	-117.48	-19.3
349.64	-470.89	-56.99	40.72	-115.98	-19.31
349.97	-471.84	-57.14	40.32	-114.47	-19.31
350.29	-472.77	-57.3	39.9	-112.94	-19.32
350.61	-473.69	-57.45	39.47	-111.43	-19.33
350.92	-474.59	-57.61	39.02	-109.92	-19.33
351.23	-475.49	-57.76	38.56	-108.4	-19.32
351.54	-476.37	-57.92	38.1	-106.88	-19.32
351.84	-477.24	-58.07	37.62	-105.36	-19.32
352.14	-478.1	-58.22	37.14	-103.84	-19.32
352.43	-478.94	-58.38	36.66	-102.31	-19.32
352.73	-479.78	-58.53	36.17	-100.79	-19.33
353.01	-480.6	-58.69	35.68	-99.27	-19.32
353.3	-481.41	-58.84	35.19	-97.75	-19.31
353.58	-482.2	-59	34.69	-96.23	-19.31
353.85	-482.99	-59.15	34.19	-94.71	-19.31
354.12	-483.76	-59.31	33.69	-93.19	-19.31
354.39	-484.52	-59.46	33.19	-91.67	-19.31
354.65	-485.27	-59.61	32.68	-90.47	-19.31
354.91	-486.01	-59.77	32.17	-89.54	-19.31
355.17	-486.75	-59.92	31.65	-88.83	-19.3
355.42	-487.48	-60.08	31.12	-88.29	-19.3
355.67	-488.2	-60.23	30.59	-87.9	-19.3
355.91	-488.93	-60.39	30.05	-87.62	-19.3
356.15	-489.65	-60.54	29.52	-87.44	-19.3
356.38	-490.37	-60.7	28.98	-87.35	-19.29
356.61	-491.09	-60.85	28.44	-87.31	-19.29
356.84	-491.81	-61	27.9	-87.33	-19.29
357.06	-492.53	-61.16	27.35	-87.39	-19.28
357.27	-493.25	-61.31	26.81	-87.49	-19.28
357.49	-493.97	-61.47	26.26	-87.62	-19.28
357.69	-494.69	-61.62	25.72	-87.77	-19.27
357.9	-495.41	-61.78	25.22	-87.94	-19.27
358.1	-496.14	-61.93	24.72	-88.13	-19.26
358.3	-496.87	-62.08	24.42	-88.33	-19.26
358.49	-497.59	-62.24	24.29	-88.55	-19.25
358.68	-498.32	-62.39	24.28	-88.79	-19.25
358.88	-499.06	-62.55	24.37	-89.03	-19.24
359.07	-499.79	-62.7	24.53	-89.28	-19.24
359.27	-500.53	-62.85	24.74	-89.53	-19.23
359.47	-501.27	-63.01	25	-89.79	-19.22
359.67	-502.01	-63.16	25.11	-90.05	-19.22
359.87	-502.75	-63.31	25.12	-90.31	-19.21
360.07	-503.49	-63.47	25.03	-90.57	-19.21
360.27	-504.24	-63.62	24.87	-90.83	-19.2
360.47	-504.99	-63.78	24.65	-91.09	-19.2
360.67	-505.74	-63.93	24.38	-91.35	-19.2
360.86	-506.49	-64.08	24.06	-91.61	-19.19
361.05	-507.25	-64.24	23.71	-91.86	-19.19
361.24	-508	-64.39	23.34	-92.12	-19.19
361.43	-508.76	-64.54	23.14	-92.38	-19.19
361.61	-509.52	-64.7	23.1	-92.65	-19.19
361.8	-510.29	-64.85	23.16	-92.92	-19.19
361.98	-511.05	-65	23.31	-93.19	-19.19
362.17	-511.82	-65.16	23.52	-93.46	-19.19
362.36	-512.59	-65.31	23.77	-93.73	-19.19
362.55	-513.36	-65.46	23.89	-94	-19.19
362.74	-514.13	-65.62	23.89	-94.26	-19.19
362.93	-514.91	-65.77	23.8	-94.52	-19.19
363.12	-515.69	-65.93	23.64	-94.79	-19.19
363.31	-516.47	-66.08	23.41	-95.04	-19.19
363.49	-517.25	-66.23	23.14	-95.3	-19.19
363.68	-518.04	-66.38	22.82	-95.56	-19.19
363.86	-518.82	-66.54	22.47	-95.81	-19.19
364.04	-519.61	-66.69	22.1	-96.06	-19.2
364.21	-520.4	-66.85	21.7	-96.31	-19.2
364.38	-521.19	-67	21.28	-96.56	-19.2
364.55	-521.99	-67.15	20.85	-96.81	-19.2
364.72	-522.78	-67.31	20.4	-97.06	-19.2
364.88	-523.58	-67.46	19.95	-97.31	-19.2
365.04	-524.38	-67.61	19.48	-97.56	-19.2
365.19	-525.19	-67.77	19.01	-97.8	-19.2
365.34	-525.99	-67.92	18.54	-98.05	-19.2
365.49	-526.8	-68.07	18.06	-98.3	-19.2
365.63	-527.61	-68.23	17.57	-98.54	-19.2
365.77	-528.42	-68.38	17.08	-98.79	-19.2
365.9	-529.23	-68.54	16.6	-99.03	-19.2
366.03	-530.04	-68.69	16.1	-99.28	-19.2
366.16	-530.86	-68.84	15.61	-99.52	-19.2
366.28	-531.68	-69	15.12	-99.76	-19.2
366.4	-532.5	-69.15	14.62	-100.01	-19.2
366.52	-533.32	-69.3	14.13	-100.25	-19.2
366.63	-534.14	-69.46	13.63	-100.49	-19.2
366.74	-534.97	-69.61	13.13	-100.73	-19.2
366.84	-535.8	-69.76	12.63	-100.98	-19.2
366.94	-536.63	-69.92	12.13	-101.22	-19.2
367.03	-537.46	-70.07	11.64	-101.46	-19.2
367.12	-538.29	-70.23	11.14	-101.7	-19.19
367.21	-539.13	-70.38	10.64	-101.95	-19.19
367.29	-539.96	-70.53	10.14	-102.19	-19.19
367.37	-540.8	-70.69	9.64	-102.43	-19.19
367.45	-541.65	-70.84	9.14	-102.67	-19.19
367.52	-542.49	-70.99	8.64	-102.91	-19.19
367.59	-543.33	-71.15	8.14	-103.16	-19.18
367.65	-544.18	-71.3	7.64	-103.4	-19.18
367.71	-545.03	-71.45	7.14	-103.64	-19.18
367.76	-545.88	-71.61	6.64	-103.88	-19.18
367.82	-546.73	-71.76	6.15	-104.13	-19.17
367.86	-547.59	-71.91	5.85	-104.37	-19.17
367.91	-548.45	-72.07	5.71	-104.63	-19.17
367.96	-549.31	-72.22	5.69	-104.88	-19.16
368	-550.17	-72.37	5.77	-105.14	-19.16
368.05	-551.03	-72.53	5.92	-105.4	-19.16
368.1	-551.89	-72.68	6.13	-105.66	-19.15
368.15	-552.76	-72.83	6.39	-105.92	-19.15
368.2	-553.63	-72.99	6.5	-106.17	-19.14
368.25	-554.5	-73.14	6.51	-106.43	-19.14
368.3	-555.38	-73.29	6.42	-106.68	-19.14
368.35	-556.25	-73.45	6.26	-106.93	-19.14
368.4	-557.13	-73.6	6.04	-107.18	-19.14
368.45	-558.01	-73.75	5.76	-107.43	-19.13
368.49	-558.89	-73.9	5.45	-107.68	-19.13
368.54	-559.77	-74.06	5.46	-107.93	-19.13
368.58	-560.66	-74.21	5.45	-108.19	-19.13
368.62	-561.55	-74.36	5.62	-108.44	-19.14
368.67	-562.44	-74.52	5.93	-108.71	-19.14
368.72	-563.33	-74.67	6.35	-108.97	-19.14
368.77	-564.22	-74.82	6.85	-109.23	-19.14
368.83	-565.12	-74.98	7.42	-109.5	-19.14
368.89	-566.02	-75.13	8.04	-109.77	-19.15
368.96	-566.92	-75.28	8.52	-110.03	-19.15
369.03	-567.82	-75.44	8.88	-110.29	-19.16
369.1	-568.72	-75.59	9.16	-110.55	-19.16
369.17	-569.63	-75.74	9.36	-110.8	-19.16
369.25	-570.54	-75.9	9.5	-111.06	-19.17
369.33	-571.45	-76.05	9.59	-111.31	-19.17
369.4	-572.36	-76.2	9.63	-111.56	-19.18
369.48	-573.27	-76.36	9.65	-111.81	-19.18
369.56	-574.19	-76.51	9.63	-112.06	-19.19
369.63	-575.11	-76.66	9.59	-112.31	-19.19
369.71	-576.03	-76.82	9.54	-112.35	-18.99
369.79	-576.95	-76.97	9.48	-112.22	-18.62
369.86	-577.87	-77.11	9.41	-111.97	-18.13
369.94	-578.78	-77.26	9.33	-111.64	-17.54
370.01	-579.69	-77.39	9.24	-111.22	-16.87
370.09	-580.6	-77.53	9.15	-110.76	-16.15
370.16	-581.51	-77.65	9.06	-110.25	-15.39
370.23	-582.41	-77.77	8.95	-109.71	-14.59
370.3	-583.3	-77.89	8.85	-109.14	-13.77
370.37	-584.2	-77.99	8.74	-108.56	-12.94
370.44	-585.08	-78.09	8.64	-107.96	-12.09
370.51	-585.97	-78.19	8.53	-107.35	-11.24
370.58	-586.84	-78.27	8.41	-106.72	-10.37
370.65	-587.72	-78.35	8.3	-106.09	-9.49
370.71	-588.58	-78.42	8.14	-105.45	-8.62
370.77	-589.44	-78.49	7.98	-104.81	-7.73
370.84	-590.3	-78.55	7.82	-104.33	-7.01
370.9	-591.16	-78.6	7.65	-103.97	-6.42
370.96	-592.01	-78.65	7.48	-103.73	-5.93
371.02	-592.86	-78.7	7.31	-103.57	-5.54
371.08	-593.71	-78.74	7.14	-103.49	-5.21
371.13	-594.56	-78.78	6.96	-103.47	-4.95
371.19	-595.4	-78.82	6.79	-103.49	-4.73
371.24	-596.25	-78.86	6.61	-103.55	-4.55
371.29	-597.1	-78.89	6.43	-103.65	-4.41
371.35	-597.95	-78.93	6.25	-103.77	-4.29
371.39	-598.81	-78.96	6.07	-103.92	-4.19
371.44	-599.66	-78.99	5.89	-104.08	-4.11
371.49	-600.51	-79.03	5.71	-104.26	-4.05
371.53	-601.37	-79.06	5.53	-104.45	-4
371.58	-602.23	-79.09	5.35	-104.65	-3.95
371.62	-603.09	-79.12	5.17	-104.86	-3.92
371.66	-603.95	-79.15	5.2	-105.08	-3.89
371.7	-604.81	-79.18	5.4	-105.31	-3.86
371.75	-605.67	-79.22	5.71	-105.55	-3.84
371.79	-606.54	-79.25	6.12	-105.8	-3.83
371.85	-607.41	-79.28	6.6	-106.05	-3.81
371.9	-608.28	-79.31	7.13	-106.3	-3.8
371.96	-609.15	-79.34	7.72	-106.55	-3.79
372.02	-610.03	-79.37	8.16	-106.81	-3.79
372.09	-610.9	-79.4	8.49	-107.06	-3.78
372.16	-611.78	-79.43	8.73	-107.32	-3.78
372.23	-612.66	-79.46	8.89	-107.57	-3.77
372.3	-613.54	-79.49	8.99	-107.82	-3.77
372.37	-614.43	-79.52	9.04	-108.07	-3.77
372.45	-615.31	-79.55	9.05	-108.32	-3.77
372.52	-616.2	-79.58	9.06	-108.57	-3.78
372.59	-617.09	-79.61	9.05	-108.83	-3.78
372.66	-617.99	-79.64	9.24	-109.08	-3.78
372.74	-618.88	-79.67	9.56	-109.34	-3.79
372.82	-619.78	-79.7	9.99	-109.6	-3.79
372.9	-620.68	-79.73	10.51	-109.87	-3.8
372.99	-621.58	-79.76	11.08	-110.13	-3.8
373.08	-622.48	-79.79	11.7	-110.4	-3.81
373.17	-623.39	-79.82	12.36	-110.67	-3.81
373.27	-624.29	-79.85	12.87	-110.93	-3.82
373.38	-625.2	-79.88	13.27	-111.19	-3.83
373.49	-626.11	-79.91	13.57	-111.45	-3.84
373.6	-627.03	-79.94	13.79	-111.71	-3.84
373.71	-627.94	-79.98	13.94	-111.97	-3.85
373.82	-628.86	-80.01	14.04	-112.22	-3.86
373.93	-629.78	-80.04	14.1	-112.47	-3.87
374.04	-630.7	-80.07	14.08	-112.73	-3.87
374.16	-631.63	-80.1	14.04	-112.98	-3.88
374.27	-632.55	-80.13	13.96	-113.22	-3.89
374.38	-633.48	-80.16	13.87	-113.47	-3.89
374.49	-634.41	-80.19	13.76	-113.72	-3.9
374.6	-635.34	-80.22	13.64	-113.97	-3.91
374.71	-636.27	-80.26	13.51	-114.22	-3.91
374.82	-637.21	-80.29	13.37	-114.46	-3.92
374.92	-638.15	-80.32	13.22	-114.71	-3.93
375.03	-639.09	-80.35	13.07	-114.96	-3.93
375.13	-640.03	-80.38	12.91	-115.2	-3.94
375.23	-640.97	-80.41	12.75	-115.45	-3.94
375.34	-641.92	-80.44	12.59	-115.7	-3.95
375.43	-642.87	-80.48	12.42	-115.94	-3.95
375.53	-643.82	-80.51	12.25	-116.19	-3.96
375.63	-644.77	-80.54	12.08	-116.44	-3.96
375.73	-645.72	-80.57	11.91	-116.68	-3.97
375.82	-646.68	-80.6	11.73	-116.93	-3.97
375.91	-647.63	-80.63	11.56	-117.17	-3.98
376.01	-648.59	-80.67	11.38	-117.42	-3.98
376.1	-649.55	-80.7	11.21	-117.67	-3.98
376.19	-650.52	-80.73	11.03	-117.91	-3.99
